PTVlab 2010 by W.Th. & E.J.S., ASCII chart output - 30-Jul-2012
FRAME: 1, filenames: A: EXP2186.jpg & B: EXP2187.jpg, conversion factor xy (px -> m/s): 1, conversion factor uv (px/im.pair -> m/s): 1
491,401,2.331999964,-16.34053565,-0.002401045403
491,411,2.299613419,-16.5425739,0.04146569232
491,421,2.059142068,-17.14654111,0.03736200354
491,431,2.346696734,-17.56318128,0.03294146409
491,441,2.310096003,-16.96087727,0.01041993872
491,451,2.237439185,-16.98592058,-0.01434062839
491,461,2.164782368,-17.01096389,-0.006803933373
491,471,2.092125551,-17.0360072,0.004099865898
491,481,2.032487874,-17.00924699,-0.009192921869
491,491,1.974912911,-16.79368876,-0.03087667364
491,501,2.032158158,-16.61671112,-0.0280835454
491,511,1.954409013,-16.71636194,-0.02133382582
491,521,1.876659868,-16.81601276,-0.01777328246
491,531,1.798910724,-16.91566359,-0.01547285814
491,541,1.727299053,-16.95450704,-0.01837496711
491,551,1.759738048,-16.62248552,-0.03849140632
491,561,1.816550867,-16.27032959,-0.01129627271
491,571,1.756727982,-16.02040064,0.01960550363
491,581,1.691783274,-15.99939855,0.02530856418
491,591,1.96326015,-16.2412167,-0.004719640014
491,601,2.681730114,-16.39657962,-0.03276225486
491,611,2.828701339,-16.18198751,-0.001937375263
491,621,2.506897012,-16.08697964,0.01922010182
491,631,2.185092685,-15.99197177,-0.002408992009
491,641,2.291579538,-15.61217313,-0.02935120828
491,651,2.450087434,-15.19056204,-0.01737576765
491,661,2.342786576,-14.85686103,0.005693974322
491,671,2.165101129,-14.54643808,0.01329161694
491,681,2.031048916,-14.20667946,0.01144191204
491,691,2.002066431,-14.04994768,0.0142620169
491,701,2.085735706,-14.29891444,0.01895161796
491,711,2.213511548,-14.49684836,0.005747176039
501,1,NaN,NaN,NaN
501,11,NaN,NaN,NaN
501,21,NaN,NaN,NaN
501,31,NaN,NaN,NaN
501,41,NaN,NaN,NaN
501,51,NaN,NaN,NaN
501,61,NaN,NaN,NaN
501,71,NaN,NaN,NaN
501,81,NaN,NaN,NaN
501,91,0.1108249944,-16.38055465,NaN
501,101,0.6671559781,-16.1576366,NaN
501,111,1.223486962,-15.93471855,NaN
501,121,1.779817945,-15.7118005,NaN
501,131,2.200508477,-15.56443367,NaN
501,141,2.292142694,-15.60034996,0.004551846539
501,151,2.383263068,-15.6414646,0.000483383011
501,161,2.465971915,-15.76767553,-0.003610772648
501,171,2.548680763,-15.89388647,-0.008049928892
501,181,2.63138961,-16.0200974,-0.008049928892
501,191,2.714098457,-16.14630833,-0.008049928892
501,201,2.796807305,-16.27251926,-0.008049928892
501,211,2.879516152,-16.39873019,0.01869643366
501,221,2.636312994,-16.69995135,0.04797357243
501,231,2.30591457,-17.04799517,0.05764721468
501,241,1.844994884,-17.35274138,0.05845600822
501,251,1.365687311,-17.65138782,0.04076052992
501,261,1.130415942,-17.81530383,-0.009870844603
501,271,1.684325866,-17.5377265,-0.0262137542
501,281,1.878613155,-17.88703451,-0.0035570822
501,291,1.728626862,-17.85497288,0.01194514149
501,301,1.57864057,-17.82291126,0.009770961029
501,311,1.428654277,-17.79084963,0.01794177795
501,321,1.283410855,-17.75452122,0.02329392831
501,331,1.174748121,-17.8160752,-0.03411445705
501,341,2.401676447,-18.01342599,-0.03240905021
501,351,2.551078912,-17.70494485,0.04085025114
501,361,2.090138531,-17.26829737,0.05303649718
501,371,2.021655264,-16.95593669,0.02712974103
501,381,2.03514539,-16.66953606,0.02303107135
501,391,2.048635517,-16.38313544,0.006562360212
501,401,2.118008719,-16.38888164,-0.01827600003
501,411,2.211264631,-16.51948244,-0.01589826257
501,421,2.304520544,-16.65008323,0.01186485748
501,431,2.315880469,-17.05916934,0.03333899243
501,441,2.265693056,-17.11222746,-9.938910334e-005
501,451,2.204313624,-17.07709088,0.004296474145
501,461,2.108569306,-16.95140029,0.00157364341
501,471,2.09588215,-16.74534847,-0.009151454674
501,481,2.251215266,-16.77615612,-0.02120813589
501,491,2.47271102,-17.06898544,-0.02804171368
501,501,2.568966967,-16.90779852,-0.0209378762
501,511,2.491217822,-17.00744934,-0.003063932381
501,521,2.423353397,-17.00916674,0.007734900857
501,531,2.369850706,-16.86859445,0.01902797008
501,541,2.316348014,-16.72802216,0.03458129159
501,551,2.131194636,-16.5816527,0.01949305471
501,561,2.188007455,-16.22949678,-0.001615651912
501,571,2.2451733,-16.13120956,0.01886061883
501,581,1.886253796,-15.81261085,0.02850067782
501,591,1.659096507,-15.60024506,0.01799269706
501,601,2.162795501,-15.96859131,-0.001808319773
501,611,2.890750954,-16.29736015,-0.01273997791
501,621,2.575135479,-16.18233481,0.06479279887
501,631,1.893919595,-16.0086004,0.02446344047
501,641,2.632967808,-15.68381303,-0.02890827079
501,651,2.692894516,-15.26401562,0.007899269189
501,661,2.677697142,-14.82839118,0.01514623766
501,671,2.662499769,-14.39276674,0.02392284578
501,681,2.564863591,-14.02650412,0.0282837713
501,691,2.526205385,-13.6801386,0.006909552189
501,701,2.915586803,-13.62752217,0.02941991663
501,711,2.524964404,-14.04543836,0.0711846443
511,1,NaN,NaN,NaN
511,11,NaN,NaN,NaN
511,21,NaN,NaN,NaN
511,31,NaN,NaN,NaN
511,41,NaN,NaN,NaN
511,51,NaN,NaN,NaN
511,61,NaN,NaN,NaN
511,71,NaN,NaN,NaN
511,81,NaN,NaN,NaN
511,91,NaN,NaN,NaN
511,101,NaN,NaN,NaN
511,111,NaN,NaN,NaN
511,121,NaN,NaN,NaN
511,131,NaN,NaN,NaN
511,141,2.046502649,-15.51304411,NaN
511,151,2.129211496,-15.63925505,NaN
511,161,2.211920344,-15.76546598,NaN
511,171,2.294629191,-15.89167691,NaN
511,181,2.377338039,-16.01788784,NaN
511,191,2.460046886,-16.14409877,-0.008049928892
511,201,2.542755733,-16.2703097,-0.008049928892
511,211,2.625464581,-16.39652063,-0.008049928892
511,221,2.708173428,-16.52273156,0.01380229679
511,231,2.528847995,-16.78965127,0.04554930447
511,241,2.198449571,-17.13769509,0.05670935201
511,251,1.868051147,-17.4857389,0.03683590794
511,261,1.885724227,-17.04630153,0.01918639811
511,271,2.410241309,-17.22966556,-0.03623828826
511,281,2.379130164,-17.89756138,8.915849717e-005
511,291,2.229143872,-17.86549975,0.005436629011
511,301,2.049508102,-17.84692282,0.007928542458
511,311,1.808108326,-17.85643641,0.008937982053
511,321,1.566708549,-17.86595,0.01873195471
511,331,1.347408043,-17.69640194,0.004808245098
511,341,1.756061322,-17.57470732,-0.003595037742
511,351,2.212202136,-17.4392917,0.02680529316
511,361,1.751261755,-17.00264422,0.04869914658
511,371,1.751780943,-16.71213585,0.02367961825
511,381,1.76527107,-16.42573522,0.007673571281
511,391,1.831075734,-16.41282574,-0.01716478896
511,401,1.924331647,-16.54342654,-0.02478008077
511,411,2.017587559,-16.67402733,-0.02478008077
511,421,2.110843472,-16.80462812,-0.01843275919
511,431,2.204099385,-16.93522892,0.006154552696
511,441,2.256734995,-17.0744319,0.01056605354
511,451,2.356858842,-17.05711485,0.005776340354
511,461,2.512191958,-17.0879225,0.0007648406813
511,471,2.628895035,-17.07639034,-0.005126652488
511,481,2.738046025,-17.05658084,-0.001106674483
511,491,2.847197016,-17.03677134,0.0149715151
511,501,2.956348007,-17.01696184,0.007882341347
511,511,3.06590505,-16.92325416,0.02198804164
511,521,3.012402358,-16.78268186,0.0312173734
511,531,2.958899667,-16.64210957,0.02799875722
511,541,2.905396976,-16.50153728,0.02799875722
511,551,2.851894284,-16.36096498,0.03965527682
511,561,2.559464042,-16.18866397,0.02291160694
511,571,2.616427647,-15.94494192,0.02419952277
511,581,2.411007914,-16.01546179,0.009747307943
511,591,2.015779611,-15.60482106,0.02877323751
511,601,1.62640974,-15.20109157,0.01245049984
511,611,1.95510884,-16.02444709,0.02106419775
511,621,2.070704895,-15.78795502,0.05464491287
511,631,2.065877699,-15.44487063,0.002713687868
511,641,3.079944098,-15.39136363,-0.009488335021
511,651,3.058297618,-14.98784733,0.03038386151
511,661,3.036651139,-14.58433102,0.01904354677
511,671,3.01500466,-14.18081472,0.007703232037
511,681,2.993358181,-13.77729841,0.003297101627
511,691,2.902389843,-13.56103343,0.03482251858
511,701,2.112687647,-13.71175709,0.02224726914
511,711,2.360908648,-13.85440027,-0.01817432957
521,1,NaN,NaN,NaN
521,11,NaN,NaN,NaN
521,21,NaN,NaN,NaN
521,31,NaN,NaN,NaN
521,41,NaN,NaN,NaN
521,51,NaN,NaN,NaN
521,61,NaN,NaN,NaN
521,71,NaN,NaN,NaN
521,81,NaN,NaN,NaN
521,91,NaN,NaN,NaN
521,101,NaN,NaN,NaN
521,111,NaN,NaN,NaN
521,121,NaN,NaN,NaN
521,131,NaN,NaN,NaN
521,141,NaN,NaN,NaN
521,151,NaN,NaN,NaN
521,161,NaN,NaN,NaN
521,171,NaN,NaN,NaN
521,181,NaN,NaN,NaN
521,191,2.205995315,-16.14188921,NaN
521,201,2.288704162,-16.26810014,NaN
521,211,2.371413009,-16.39431107,NaN
521,221,2.454121857,-16.520522,NaN
521,231,2.536830704,-16.64673294,0.008893337882
521,241,2.421382995,-16.87935119,0.04064034556
521,251,2.090984572,-17.22739501,0.009219293839
521,261,2.753684908,-16.8893857,-0.03729009537
521,271,2.606559379,-17.76908633,-0.01231055348
521,281,2.531671901,-18.06634878,0.004729899201
521,291,2.290272125,-18.07586236,0.001699190349
521,301,2.048872348,-18.08537595,0.001746730857
521,311,1.807472572,-18.09488954,0.01609565475
521,321,1.598632785,-17.84058241,0.03010075249
521,331,1.39666952,-17.53055753,0.03678076722
521,341,1.194706256,-17.22053265,0.002168161856
521,351,1.87332536,-17.17363855,0.0210459048
521,361,1.468416496,-16.75473563,0.04415640841
521,371,1.481906623,-16.46833501,0.008784782349
521,381,1.544142749,-16.43676985,-0.01605357789
521,391,1.637398662,-16.56737064,-0.01810456648
521,401,1.730654575,-16.69797143,-0.009472535491
521,411,1.823910487,-16.82857223,-0.001127576892
521,421,1.922907848,-16.83222659,0.007114050408
521,431,2.023971834,-16.79018676,0.01564275009
521,441,2.12503582,-16.74814694,0.02470489047
521,451,2.226099807,-16.70610711,0.02594102926
521,461,2.327163793,-16.66406728,0.02958340298
521,471,2.42822778,-16.62202746,0.03110878619
521,481,2.529291766,-16.57998763,0.03197828981
521,491,2.635196007,-16.55125316,0.03268545593
521,501,2.744346998,-16.53144366,0.03363463479
521,511,2.853497988,-16.51163416,0.03105124209
521,521,2.962648979,-16.49182466,0.002317185781
521,531,3.547948628,-16.41562469,0.005523246499
521,541,3.494445937,-16.2750524,0.03209275889
521,551,3.440943246,-16.1344801,0.03290192644
521,561,3.250494409,-16.00673128,0.04372254196
521,571,2.987733448,-15.79567523,0.02756387638
521,581,2.935762032,-16.21831272,0.02783054622
521,591,2.554505861,-15.80937849,-0.01487588266
521,601,2.734841874,-15.78025209,-0.02555048873
521,611,2.548606768,-15.43178104,0.05481364619
521,621,2.530911252,-14.97866769,0.01118886874
521,631,3.311368245,-14.94508744,-0.002216006994
521,641,3.409214886,-14.88115981,0.04165226053
521,651,3.328275572,-14.69963135,0.03452884049
521,661,3.234550358,-14.4908132,0.01846612274
521,671,3.140825144,-14.28199505,0.001764109935
521,681,3.047099929,-14.07317691,-0.01493790287
521,691,2.953374715,-13.86435876,-0.003347351744
521,701,2.58578956,-13.72405798,0.002401664186
521,711,2.704962044,-13.91248295,NaN
531,1,NaN,NaN,NaN
531,11,NaN,NaN,NaN
531,21,NaN,NaN,NaN
531,31,NaN,NaN,NaN
531,41,NaN,NaN,NaN
531,51,NaN,NaN,NaN
531,61,NaN,NaN,NaN
531,71,NaN,NaN,NaN
531,81,NaN,NaN,NaN
531,91,NaN,NaN,NaN
531,101,NaN,NaN,NaN
531,111,NaN,NaN,NaN
531,121,NaN,NaN,NaN
531,131,NaN,NaN,NaN
531,141,NaN,NaN,NaN
531,151,NaN,NaN,NaN
531,161,NaN,NaN,NaN
531,171,NaN,NaN,NaN
531,181,NaN,NaN,NaN
531,191,NaN,NaN,NaN
531,201,NaN,NaN,NaN
531,211,NaN,NaN,NaN
531,221,NaN,NaN,NaN
531,231,2.282779133,-16.64452338,NaN
531,241,2.36548798,-16.77073431,0.009304745272
531,251,2.313917996,-16.96905111,0.02261814234
531,261,2.429812922,-17.27652863,-0.04435528501
531,271,2.426737846,-17.69788964,0.007427176755
531,281,2.42366277,-18.11925065,0.00156488676
531,291,2.289636371,-18.3143155,-0.005253214103
531,301,2.051820791,-18.29478776,0.001047761713
531,311,1.849857527,-17.98476288,0.03120899263
531,321,1.647894262,-17.674738,0.03678076722
531,331,1.445930998,-17.36471312,0.03678076722
531,341,1.243967733,-17.05468824,0.03678076722
531,351,1.042004469,-16.74466336,0.04516879672
531,361,1.198542176,-16.51093479,0.0136198192
531,371,1.257209765,-16.46071395,-0.006834069076
531,381,1.350465677,-16.59131474,-0.02508199644
531,391,1.449759903,-16.58840525,-0.01212137153
531,401,1.55082389,-16.54636542,0.00505420242
531,411,1.651887876,-16.5043256,0.02231826439
531,421,1.752951862,-16.46228577,0.0268876832
531,431,1.854015849,-16.42024594,0.0268876832
531,441,1.955079835,-16.37820612,0.0268876832
531,451,2.056143822,-16.33616629,0.0268876832
531,461,2.157207808,-16.29412646,0.0268876832
531,471,2.258271794,-16.25208664,0.0268876832
531,481,2.359335781,-16.21004681,0.0268876832
531,491,2.460399767,-16.16800699,0.02821821843
531,501,2.561463753,-16.12596716,0.03044125112
531,511,2.66252774,-16.08392733,0.0326642838
531,521,2.763591726,-16.04188751,0.03488731648
531,531,2.864655712,-15.99984768,0.03130978945
531,541,2.968949951,-15.96668748,0.02016422995
531,551,3.078100942,-15.94687798,-0.03161676624
531,561,3.976489516,-15.76742293,0.003681737938
531,571,3.483082888,-15.70839677,0.05388620004
531,581,3.073322439,-15.89207845,0.05213469952
531,591,3.09285745,-16.10325887,-0.04504288219
531,601,3.386419318,-15.71800044,0.005990842017
531,611,3.097543908,-15.13210478,0.05158434062
531,621,2.954085014,-14.80141617,0.02458418534
531,631,2.960363247,-14.61088714,0.03208934011
531,641,2.980698822,-14.54141109,0.03194131429
531,651,3.001034397,-14.47193504,0.0207360732
531,661,3.021369973,-14.402459,0.006801863169
531,671,3.041705548,-14.33298295,-0.007132346861
531,681,3.062041123,-14.2635069,-0.01598358061
531,691,2.980717173,-14.08929083,-0.01421821876
531,701,2.896541357,-13.91213648,NaN
531,711,NaN,NaN,NaN
